id	section	source_line	text	base_audio	selected_audio	literal_audio	term_context_audio	paraphrase_audio	status	datasets
src-a932d374a3ef414c	行业词汇	1369	病毒	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-5b5d9dc4470cb401	行业词汇	1370	网络安全措施	0	1	0	1	0	已覆盖	police_synthetic_zh_accent
src-b380f2c636c81ac9	行业词汇	1371	等级保护	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-1e68bc9e5f9ea2c5	行业词汇	1372	应急预案	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-dd5618a2440e440b	行业词汇	1373	装备与安全	0	4	0	4	0	已覆盖	police_synthetic_zh_accent
src-253e850ce1b0e9fb	行业词汇	1374	警车	26	27	0	27	0	已覆盖	current_plate_number_1276;current_police_terms_20260711_industry_vocab_1671;current_police_terms_2183;police_synthetic_zh_accent
src-4c032cb12964e3fc	行业词汇	1375	单警装备	4	4	0	4	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-9276580d11d633f6	行业词汇	1376	队伍建设	1	1	0	1	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-ca555fd6b94f03fb	行业词汇	1377	人民警察证	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-ccc42b98470e1c9b	行业词汇	1378	内务条令	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-18c034c93a67ad7a	行业词汇	1379	执法监督	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-2cdb66cb3970193d	行业词汇	1380	户口登记	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-935a7c300c60c6f4	行业词汇	1381	迁移	4	6	0	6	0	已覆盖	current_police_terms_20260711_industry_vocab_1671;police_synthetic_zh_accent
src-efb77d5186532fdc	行业词汇	1382	身份证办理	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-7c051bb3ef3b5ea0	行业词汇	1383	报警求助	4	4	0	4	0	已覆盖	current_police_terms_20260711_industry_dialogue_189;current_police_terms_20260711_industry_vocab_1671
src-b44289149981add5	行业词汇	1384	紧急求助	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-134a9e62c630a735	行业词汇	1385	寻人寻物	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-f0718b4a97698e1f	行业词汇	1386	开锁服务	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-2874320b0905ebb0	行业词汇	1387	纠纷调解	5	5	0	5	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-9df67d04368ba6f3	行业词汇	1388	防护装备	4	4	0	4	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-387ab1983df8b00d	行业词汇	1389	执法侦查装备	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-7be9e8d7fc675f23	行业词汇	1390	交通管理装备	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-5849eedcde1a60b4	行业词汇	1391	覆盖日常执勤	0	1	0	1	0	已覆盖	police_synthetic_zh_accent
src-b0674bca71e08ec9	行业词汇	1392	执法办案	4	4	0	4	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-fce5ac3df2ee36b0	行业词汇	1393	单警装备包	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-ed971e9659df57b0	行业词汇	1394	对讲机	3	3	0	3	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-f744bf2a17f92c02	行业词汇	1395	警务工作包	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-94bee84852f0e7b1	行业词汇	1396	个人防护装备	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-05122491bb10c7f9	行业词汇	1397	民警自身安全	0	2	0	2	0	已覆盖	police_synthetic_zh_accent
src-d1fcda3bd17c7c18	行业词汇	1398	防刺服	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-25ac4c0487563d13	行业词汇	1399	警用头盔	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-d42648db7f419ac7	行业词汇	1400	护膝	3	3	0	3	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-670870706ea039ce	行业词汇	1401	护肘	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-041e844b3e6cfff3	行业词汇	1402	反光背心	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-4caa1d62564dfd60	行业词汇	1403	警戒带	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-a3d8dd7c6f9c148e	行业词汇	1404	隔离栏	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-b1b667e59b06e02b	行业词汇	1405	防暴盾牌	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-bea8b2cfea27ef4a	行业词汇	1406	约束带	3	3	0	3	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-f6350a430ecfcfc6	行业词汇	1407	执法办案装备	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-1c029eb326ea6510	行业词汇	1408	现场勘查箱	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-263499bfb5d74715	行业词汇	1409	执法相机	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-edd5500072400698	行业词汇	1410	执法平板	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-2240328df529446e	行业词汇	1411	电子取证设备	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-bf206010b43f2a65	行业词汇	1412	笔录设备	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-4e48b2609773deae	行业词汇	1413	侦查辅助装备	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-9ee05c74b73cc5f7	行业词汇	1414	无人机	3	3	0	3	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-9154c57fe7b5ec69	行业词汇	1415	热成像仪	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-495e53a8421124da	行业词汇	1416	GPS定位器	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-91f8cc4f299e1577	行业词汇	1417	酒精测试仪	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-17392dc8689737de	行业词汇	1418	测速仪	4	4	0	4	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-f52722bc2aac1ac7	行业词汇	1419	雷达测速仪	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-8426bca7f87cd10e	行业词汇	1420	测重仪	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-280f39ca29f8c108	行业词汇	1421	测超载仪	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-143394d5962d721f	行业词汇	1422	交通指挥棒	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-478962eecdae1403	行业词汇	1423	停车牌	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-2ecfda456dfb473d	行业词汇	1424	事故勘查装备	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-7bf29f9418882d36	行业词汇	1425	拖车设备	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-1fd39f4eba175846	行业词汇	1426	防暴枪	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-a225769fe5efa1eb	行业词汇	1427	警绳	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-18edf42d5f79b96a	行业词汇	1428	破拆工具	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-8f854a2462b0a323	行业词汇	1429	排烟机	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-b3a5dee4acb7afb0	行业词汇	1430	水域救援装备	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-47cb5cb99bbe7ead	行业词汇	1431	防暴服	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-bbb1338f3cd1e540	行业词汇	1432	急救包	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-4a36c66f789b70fb	行业词汇	1433	保暖毯	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-c80314e65c7d9a61	行业词汇	1434	应急饮用水	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-47c3b5b9b6c023b2	行业词汇	1435	食品	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-80273554a36522cb	行业词汇	1436	备用电池	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-3b57ef5f41b3e25b	行业词汇	1437	充电器	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-f44b44176cce5a94	行业词汇	1438	执法记录仪全程开启	0	1	0	1	0	已覆盖	police_synthetic_zh_accent
src-f5436347c6537088	行业词汇	1439	除特殊涉密场景	0	0	0	0	0	缺音频	
src-f98ba9d33f122e84	行业词汇	1440	作为执法依据与责任凭证	0	1	0	1	0	已覆盖	police_synthetic_zh_accent
src-0072adafd8becab9	行业词汇	1441	警械手铐催泪喷射器	0	10	0	10	0	已覆盖	police_synthetic_zh_accent
src-42c336d77f5f8f33	行业词汇	1442	武器严格按人民警察使用警械和武器条例使用	0	3	0	3	0	已覆盖	police_synthetic_zh_accent
src-e3a28861e9c4db81	行业词汇	1443	禁止违规滥用	0	9	0	9	0	已覆盖	police_synthetic_zh_accent
src-8c5e3559296b8c78	行业词汇	1444	单警装备需按规定佩戴	0	0	0	0	0	缺音频	
src-0afdd1c26867cda3	行业词汇	1445	日常执勤不得随意卸下	0	1	0	1	0	已覆盖	police_synthetic_zh_accent
src-ea43c1c60b50565b	行业词汇	1446	确保装备完好可用	0	1	0	1	0	已覆盖	police_synthetic_zh_accent
src-0fbb10237489e140	行业词汇	1447	九小场所	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-a14e39763b802597	行业词汇	1448	对讲	5	5	0	5	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-95489e2bc21adbfe	行业词汇	1449	电台	3	3	0	3	0	已覆盖	current_police_terms_20260711_industry_vocab_1671;current_police_terms_2183
src-c5c13b29f6637fdb	行业词汇	1450	黑飞	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-b4d3d9f84ecf0fcf	行业词汇	1451	手台	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-10c9f3b4ee6ad252	行业词汇	1452	科信	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-59c78e97ecf2eb2d	行业词汇	1453	欺凌	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-bd20074622400684	行业词汇	1454	霸凌	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-efea68ce6a772b0b	行业词汇	1455	涉稳	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-80537c41c37a3a0b	行业词汇	1456	信访	4	4	0	4	0	已覆盖	current_police_terms_20260711_industry_dialogue_189;current_police_terms_20260711_industry_vocab_1671
src-84ca3f03acbad596	行业词汇	1457	戒毒	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-04b173437ae6ede4	行业词汇	1458	复吸	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-3df399d61eeb0de0	行业词汇	1459	在逃	5	5	0	5	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-f58536aa866a84fe	行业词汇	1460	警综	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-8769c6ab05ba5e41	行业词汇	1461	警务	111	113	0	113	0	已覆盖	current_police_terms_20260711_application_names_62;current_police_terms_20260711_industry_dialogue_189;current_police_terms_20260711_industry_vocab_1671;current_police_terms_2183;current_police_ui_20260713_168;current_police_ui_teacher_385;police_synthetic_zh_accent
src-ac16783aef141a49	行业词汇	1462	治安管理处罚法	8	8	0	8	0	已覆盖	current_police_terms_20260711_industry_dialogue_189;current_police_terms_20260711_industry_vocab_1671
src-15968dfe21c0126a	行业词汇	1463	刑法	4	4	0	4	0	已覆盖	current_police_terms_20260711_industry_dialogue_189;current_police_terms_20260711_industry_vocab_1671
src-df4eebe2c7551e05	行业词汇	1464	民法典	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-e09d91ee57348d9d	行业词汇	1465	进京	3	3	0	3	0	已覆盖	current_police_terms_20260711_industry_dialogue_189;current_police_terms_20260711_industry_vocab_1671
src-fc978787af3c2a87	行业词汇	1466	登记	1187	1194	0	1194	0	已覆盖	current_plate_number_1276;current_police_terms_20260711_industry_dialogue_189;current_police_terms_20260711_industry_vocab_1671;current_police_terms_20260711_special_codes_10;current_police_terms_20260727_190;current_police_terms_2183;current_police_ui_teacher_385;historical_license_plate_fixed_100;historical_plate_carplates2_zh_2040;historical_plate_carplates3_3750;historical_plate_jjs_20260611_1440;historical_plate_shanghai_210;police_synthetic_zh_accent
src-6dd21fcaf939cb31	行业词汇	1467	公共安全	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-28949c959d41f615	行业词汇	1468	移动警务	6	6	0	6	0	已覆盖	current_police_terms_20260711_application_names_62;current_police_terms_20260711_industry_vocab_1671
src-6303ba3e15f428d8	行业词汇	1469	警务通手机	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-ef4152a9cb977ddd	行业词汇	1470	警务平板	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-6cf4a9d73b590f9b	行业词汇	1471	诉讼	6	6	0	6	0	已覆盖	current_police_terms_20260711_industry_dialogue_189;current_police_terms_20260711_industry_vocab_1671
src-8df66705425e3f0e	行业词汇	1472	上访	3	3	0	3	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-38781a8dfd365d7d	行业词汇	1473	上网	4	5	0	5	0	已覆盖	current_police_terms_20260711_industry_vocab_1671;police_synthetic_zh_accent
src-fc847eff7bdf34c7	行业词汇	1474	网咖	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-e8eb75f1824c2acd	行业对话	1476	您好	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-a32407b117cabcf7	行业对话	1477	请讲	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-9da017c2ef4a24c9	行业对话	1478	不用急	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-b9799ae0a57fdb7c	行业对话	1479	慢慢说	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-723bfb6d2f28e294	行业对话	1480	对不起	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-3aa85e2f70eb1846	行业对话	1481	谢谢	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-ce80631d48dbfb14	行业对话	1482	不客气	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-a60e3e48be1a4c38	行业对话	1483	再见	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-7767c67370968bf5	行业对话	1484	有事再联系	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-5d1a4042db2448a0	行业对话	1485	你好惠州110接警员请问有什么可以帮您	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-75b0cd11918b1e1b	行业对话	1486	您的电话号码拨错了请核实后再拨	2	2	2	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-923b97ac0557725e	行业对话	1487	请问发生在什么地方	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-f0355564f2a8f034	行业对话	1488	请问事发地址具体在什么位置	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-1c2f103510658b75	行业对话	1489	请您提供现场的详细地址	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-2b5db73ff1733d91	行业对话	1490	现场有没有其它明显标志	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-97a3a66646380869	行业对话	1491	请你重复一遍地点我再确认一下您的报警地址	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-468e0ab2dea7ab24	行业对话	1492	请问您是当事人吗	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-0f894582c47b41ae	行业对话	1493	请留下您的姓名电话等联系方式请保持电话畅通	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-7431d185cc1682db	行业对话	1494	对不起由于拨打110报警求助的市民较多线路非常繁忙请谅解	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-2f755abb176c22d2	行业对话	1495	对不起因当前交通堵塞我们会催促出警人员尽快赶到现场请您稍等	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-da84686438a1f440	行业对话	1496	请您提供详细情况以便我们开展工作请您配合	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-68b0fb010e5d3bb7	行业对话	1497	对不起打断您一下请您把发生的地点讲一下	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-453ff56d57bc8ea6	行业对话	1498	您的电话声音很轻我们无法听清楚请您再重复一遍	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-72cfbcc0a2ff7fbf	行业对话	1499	刚才电话信号可能不太好请您再重复一遍	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-bed6508ccdde85d0	行业对话	1500	您所反映的情况我没有听清楚请您再重复一遍	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-d2a1a92330a1c418	行业对话	1501	我听不清楚请讲慢点	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-3f589bd448e8f7ed	行业对话	1502	对不起我听不懂您的方言请您讲普通话好吗	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-1495487928e66564	行业对话	1503	请您慢慢讲不要急	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-9ee5054a61b36853	行业对话	1504	请放心我们马上出警	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-6660fdf7461a7ee8	行业对话	1505	谢谢您为我们提供的线索	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-b8ecd444939c9386	行业对话	1506	感谢您提供的情况我们马上就到	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-633c9e7da79afcbe	行业对话	1507	请稍等我记录一下	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-9eb135a79b5f057a	行业对话	1508	请您留下姓名地址或联系电话我们找到走失人员失物后一定及时通知您	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-236b32cad5a2981d	行业对话	1509	请留下您的姓名电话等联系方式我们可能随时与您联系	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-a07dd6d43596be21	行业对话	1510	请您不要着急注意自身安全我们马上派联系增援民警赶到现场请您稍等	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-583611ae2933c659	行业对话	1511	请稍等我请示一下	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-68f5ee87c3ea7f14	行业对话	1512	请稍等我们已经指令民警很快就会赶到现场	2	2	2	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-44b836b8fe89ffca	行业对话	1513	同一群众重复报警请别急我们已经出警马上就到请别急我们再催一下出警单位	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-5884d0f874ab5c32	行业对话	1514	其他群众重复报警我们已经接到报警了民警正在赶往现场请您稍等	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-1e1d644eb50d265b	行业对话	1515	因报警人自身涉及违法犯罪而刻意隐瞒对不起如果你故意隐瞒我们将不能很好地为你处理警情请你认真考虑	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-afa3810baf6ec979	行业对话	1516	请您相信公安机关我们为您保密既然向我们报警就应该说出您的姓名这不仅是我们的工作程序也是为了更好地帮助您请您配合	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-abe49d4f7ecfce8e	行业对话	1517	我们马上派民警到现场处理也已经告知120出车请您也拨打120急救电话以免耽误救治	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-4221a60e5dab1db1	行业对话	1518	请您立即开启危险报警闪光灯行至应急车道或路肩排除故障或等候救援	2	2	2	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-93af1f98e2f1fc52	行业对话	1519	车上人员迅速下车转移到故障车辆停放位置前行方向100米以外有条件的应站在防护栏外	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-0cb2bab60bde2add	行业对话	1520	如身处高架桥时需注意桥梁缝隙防止坠落	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-9ccbbf3fda01ea10	行业对话	1521	驾驶人应在来车方向50米至100米城市道路普通国省道150米外高速公路处设置警告标志三角警示牌后迅速撤离至安全地带	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-f4459ff81b6a1e06	行业对话	1522	请别挂机我马上转接到属地派出所	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-b96e526d7e692a8f	行业对话	1523	请不要讲粗话注意用语文明您的通话已被录音	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-40d5dc2ae02ad2c8	行业对话	1524	我们这里还有群众正拨打110如没有事情请不要妨碍我们正常工作	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-dd94f3238db025f6	行业对话	1525	您的行为已经干扰了我们的正常工作请不要随意拨打110否则将会依法受到处罚	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-cce5af88d9297449	行业对话	1526	对110工作投诉欢迎您对我们工作的监督如果您对我们的工作有意见请留下电话号码我们会有专人与你联系	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-4787d40402129db1	行业对话	1527	对其他部门的投诉你反映的相关意见和建议我已做好记录我们会向相关部门及时核实处理感谢您对公安工作的关心支持和建言献策	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-9b9f041d21625f7a	行业对话	1528	您反映的情况我表示理解您反映的问题已经超出公安机关管辖的范围请您向单位反映	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-af2053253fd546ec	行业对话	1529	这项工作由我们单位具体负责为了及时高效解答您的咨询请您留下电话号码我们会通知专人与你联系	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-2de37e1467863ef5	行业对话	1530	按照相关法律规定您反映的问题不是由公安机关管辖处理请您在正常上班时间与环境部门联系处理	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-6f387c327c789d2b	行业对话	1531	您反映的问题属于武侯区单位管辖请您拨打85554767电话	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-e6b25415ffda9fa6	行业对话	1532	您反映的问题属于12345管辖的非警务类警情您反映的问题不属于公安机关管辖请您拨打12345服务热线或我们帮您转接热线	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-03a63636ff9612f7	行业对话	1533	请您如实陈述您报警的内容编造警情是要负法律责任的	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-532cbf5d7f6c8afb	行业对话	1534	这里110报警服务台您的孩子已多次拨打110报警电话取乐这种行为已经干扰了我们的正常工作秩序请您对孩子进行教育不要再发生这样的事情谢谢您的支持	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-f1a0ea8f6a7603cd	行业对话	1535	请您不要离开现场保持电话畅通民警将马上赶到	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-a660d401b7cf2a48	行业对话	1536	请协助我们保护好现场不要触摸翻动任何物品保持现场原状民警将马上赶到	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-dc4301368830d892	行业对话	1537	惠州110呼叫警员惠阳县地发生打架斗殴警情请你们马上出警处置收到请回复	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-7680bd8af796a92a	行业对话	1538	有派警的情况下请您在原地等候保持电话畅通我们马上通知民警到现场处置	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-0b026cfec89141d2	行业对话	1539	感谢您的报警再见	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-fab0916ff095fb47	行业对话	1540	很抱歉我在电话中无法核实您的记者身份暂不能接受您的采访建议您与我局宣传部门联系	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-0e08412b48b33341	行业对话	1541	对不起根据宣传纪律我们不能接受您的采访建议您与我局宣传部门联系	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-6adc1a1d0f28a7e9	行业对话	1542	对不起在电话里我们无法确定您的身份请您留下相关联系方式和身份信息待核实后我们会主动与您联系	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-4b1223448968f1d2	行业对话	1543	很抱歉110主要为接报公众报警紧急类求助警情电话你需要了解的问题建议你向具体办案部门了解	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-248e36c28bc5d2b5	行业对话	1544	对于你的意见和建议我们会做好登记及时流转至辖区派出所	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-bd805707ee8bb013	行业对话	1545	感谢您提供线索我们会尽快通知相关部门核实处理	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-4482eb7a78003978	行业对话	1546	您反映的问题不属于公安机关管辖请您拨打12345服务热线或我们帮您转接热线	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-bbce543daf38d22c	行业对话	1547	你的行为已经干扰了我们的正常工作请不要随意拨打110否则将会依法受到处罚	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-d22b1049e9e07d6d	行业对话	1549	您别着急我们已经调派民警请在原地等候我们会再催一下出警单位	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-10c0f7daefcf8486	行业对话	1550	请您提供详细情况以便于我们开展工作	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-5ed9dcc53a126927	行业对话	1551	您所反映的情况我没有听清楚请您再重复一遍好的我们会尽快转辖区派出所处理请放心	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-b35e81b3969ad77a	行业对话	1552	您好请讲	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
src-2eb252bbcd89862e	行业对话	1553	请问可以听到吗	1	1	1	0	0	已覆盖	current_police_terms_20260711_industry_dialogue_189
